accused_person_id,case_id,accused_name,gender,age,occupation,is_arrested,is_history_sheeter,address
A000250,CR000250,Akshay Borah,Male,53,Student,True,False,"45/955, Dixit Road, Durg-522061"
A000251,CR000251,Orinder Chawla,Male,50,Electrician,True,False,"81/90, Dey Chowk, Rourkela-162766"
A000252,CR000252,Krish Ramanathan,Male,47,Electrician,True,False,"897, Dave Path, Mangalore-309392"
A000253,CR000253,Chatura Ben,Male,64,Self Employed,True,False,"29, Hayer Road, Chapra-811262"
A000254,CR000254,Yatin Contractor,Male,33,Labourer,True,False,"69, Garde Path, Salem-891272"
A000255,CR000255,Ekaja Mallick,Female,47,Electrician,True,False,"61/30, Chanda Path, Thane 512183"
A000256,CR000256,Saanvi Dara,Female,69,Labourer,True,False,"H.No. 77, Balan Marg, Jamshedpur-351722"
A000257,CR000257,Gagan Pai,Male,25,Self Employed,True,False,"41/44, Bajwa Ganj, Kamarhati 487209"
A000258,CR000258,Oscar Suri,Male,33,Mechanic,True,False,"15/726, Dani Road, Giridih 476585"
A000259,CR000259,Vaishnavi Master,Female,52,Driver,False,False,"83, Puri Street, Hosur 477318"
A000260,CR000260,Janaki Venkatesh,Female,45,Mechanic,True,False,"36, Patel Marg, Pimpri-Chinchwad-458216"
A000261,CR000261,Ekta Padmanabhan,Female,46,Business,True,False,"H.No. 21, Sood, Vijayawada-068505"
A000262,CR000262,Advay Dugar,Male,61,Mechanic,True,True,"H.No. 547, Agate Street, Ichalkaranji-801953"
A000263,CR000263,Ijaya Kale,Female,70,Labourer,True,False,"29, Borah Zila, Karimnagar-394687"
A000264,CR000264,Yochana Bhargava,Female,20,Self Employed,False,False,"57, Kapur Street, Akola 122266"
A000265,CR000265,Maanav Pai,Male,59,Self Employed,True,False,"43, Bhatt Zila, Nellore 229830"
A000266,CR000266,Christopher Bajaj,Male,44,Electrician,True,False,"55, Ganguly Road, Mehsana-271522"
A000267,CR000267,Zarna Srinivas,Female,38,Private Employee,True,False,"H.No. 17, Ram Ganj, Amaravati-428692"
A000268,CR000268,Yutika Wable,Female,48,Farmer,True,False,"690, Rege Road, Jabalpur 839623"
A000269,CR000269,Pooja Dar,Female,19,Private Employee,False,False,"H.No. 207, Sant Street, Pali-944661"
A000270,CR000270,Indali Bahri,Female,54,Student,False,False,"H.No. 66, Nayak Road, Ramgarh 090213"
A000271,CR000271,Jacob Vora,Male,43,Business,False,False,"15/61, Gaba Ganj, Mumbai-567876"
A000272,CR000272,Naveen Saraf,Male,50,Government Employee,True,False,"09/37, Sengupta Circle, Sangli-Miraj & Kupwad-618334"
A000273,CR000273,Zilmil Madan,Female,57,Mechanic,False,False,"850, Tak Circle, Saharsa 291957"
A000274,CR000274,Arjun Das,Male,68,Self Employed,True,False,"H.No. 24, Swaminathan Nagar, Jalandhar-049073"
A000275,CR000275,Yashvi Kannan,Female,35,Farmer,True,False,"367, Sidhu Road, Ulhasnagar-298736"
A000276,CR000276,Qadim Shetty,Male,70,Government Employee,True,False,"11, Chadha Ganj, Nagpur-143160"
A000277,CR000277,Triveni Gupta,Female,40,Student,True,False,"H.No. 65, Tata Chowk, Tenali 411869"
A000278,CR000278,Maya Sarna,Female,65,Driver,True,False,"042, Dhaliwal Circle, Jabalpur 188951"
A000279,CR000279,Simon Bahl,Male,53,Farmer,True,True,"H.No. 96, Ghosh Chowk, Maheshtala 324309"
A000280,CR000280,Shivani Upadhyay,Female,23,Student,False,False,"09/379, Luthra Path, Surendranagar Dudhrej 770298"
A000281,CR000281,Praneel Chaudhari,Male,30,Mechanic,True,False,"04, Sehgal Nagar, Arrah-313395"
A000282,CR000282,Darika Sood,Female,51,Electrician,True,False,"H.No. 230, Ghosh Zila, Davanagere-377874"
A000283,CR000283,Jairaj Sastry,Male,56,Mechanic,True,False,"H.No. 527, Aggarwal Chowk, Anantapuram 726270"
A000284,CR000284,Kamala Varkey,Female,49,Student,True,False,"H.No. 304, Dara Chowk, Khammam-439938"
A000285,CR000285,Sathvik Chawla,Male,26,Private Employee,True,False,"H.No. 966, Walla Street, Meerut-212416"
A000286,CR000286,Avni Venkatesh,Female,34,Labourer,True,True,"67, Mand Circle, Orai 530932"
A000287,CR000287,Nihal Badami,Male,61,Driver,True,False,"59/71, Pandey Circle, Bhopal-323170"
A000288,CR000288,Nitesh Chawla,Male,23,Mechanic,False,False,"14, Grewal Road, Gorakhpur 490021"
A000289,CR000289,Libni Chaudhry,Female,34,Self Employed,True,False,"26, Pandit Nagar, Delhi-854700"
A000290,CR000290,Chakradhar Rout,Male,46,Student,False,False,"42/81, Sastry Chowk, Unnao-177532"
A000291,CR000291,Robert Venkataraman,Male,56,Farmer,True,True,"14/96, Sachdev Nagar, Shimla 991241"
A000292,CR000292,Onveer Ramesh,Male,27,Government Employee,True,False,"64/820, Walla Path, Hospet 127223"
A000293,CR000293,Bahadurjit Bath,Male,34,Business,True,False,"H.No. 993, Taneja Street, Tumkur 594903"
A000294,CR000294,Ekantika Ranganathan,Female,28,Student,True,False,"244, Lata Zila, Coimbatore-503089"
A000295,CR000295,Vanya Chowdhury,Female,64,Labourer,True,False,"280, Ray Path, Tenali-891480"
A000296,CR000296,Manthan Bava,Male,46,Labourer,False,False,"48/36, Singhal Marg, Bhilai-374397"
A000297,CR000297,Jack Rai,Male,33,Driver,False,False,"H.No. 202, Sarin Path, Giridih-654151"
A000298,CR000298,Ojas Tank,Male,37,Private Employee,True,False,"H.No. 94, Lanka Circle, Saharanpur-064022"
A000299,CR000299,David Yadav,Male,39,Student,True,False,"43, Sridhar Marg, Jamnagar-604098"
A000300,CR000300,Azad Deshmukh,Male,58,Electrician,True,False,"H.No. 05, Shan Street, Parbhani 628079"
A000301,CR000301,Anirudh Pradhan,Male,19,Business,True,False,"87/641, Upadhyay Chowk, Mira-Bhayandar-895197"
A000302,CR000302,Mohini Iyengar,Female,29,Student,False,False,"230, Chhabra Chowk, Gudivada 479132"
A000303,CR000303,Laksh Chander,Male,49,Private Employee,True,False,"59, Walia Marg, Kurnool 818637"
A000304,CR000304,Omkaar Pillai,Male,62,Private Employee,False,False,"76/376, Dube Circle, Naihati 884774"
A000305,CR000305,Mohini Merchant,Female,36,Mechanic,True,False,"15/85, Soni Road, Ahmednagar 030728"
A000306,CR000306,Devika Pandit,Female,19,Private Employee,True,False,"68/88, Sarma Path, Thrissur-362757"
A000307,CR000307,Kritika Bhalla,Female,34,Labourer,True,False,"82/742, Saxena Chowk, Rajahmundry 977048"
A000308,CR000308,Chandran Naik,Male,68,Mechanic,True,False,"35/96, Sarkar Path, Ambala-954459"
A000309,CR000309,Kashish Char,Female,51,Business,False,False,"H.No. 18, Kashyap Chowk, Kolkata-760931"
A000310,CR000310,Suhani Dugar,Female,48,Government Employee,True,False,"16/823, Randhawa, Ongole 779449"
A000311,CR000311,Pratyush Chander,Male,39,Government Employee,False,False,"57/437, Kashyap Path, Visakhapatnam-748963"
A000312,CR000312,Aarav Bora,Male,19,Business,True,False,"H.No. 02, Keer Marg, Arrah-298102"
A000313,CR000313,George Aurora,Male,49,Farmer,True,False,"43/921, Shroff Circle, Bhiwandi-532065"
A000314,CR000314,Leela Gaba,Female,18,Labourer,False,False,"58, Saini Path, Sultan Pur Majra-151889"
A000315,CR000315,Neelima Brahmbhatt,Female,30,Driver,True,False,"H.No. 45, Bhagat Chowk, Ambarnath 448496"
A000316,CR000316,Darika Yogi,Female,45,Government Employee,True,False,"66/567, Deep Street, Sikar 726773"
A000317,CR000317,Zehaan Johal,Male,33,Government Employee,True,False,"779, Agrawal Path, Baranagar-564939"
A000318,CR000318,Amaira Varkey,Female,31,Student,True,False,"61/94, Mand Nagar, Jaunpur 689394"
A000319,CR000319,Praneel Gupta,Male,50,Self Employed,True,False,"39/30, Bhandari Marg, Secunderabad 268478"
A000320,CR000320,Gunbir Jani,Male,52,Driver,True,False,"H.No. 21, Raj Nagar, Sambalpur-805526"
A000321,CR000321,Nidhi Sarma,Female,50,Private Employee,True,False,"H.No. 477, Luthra Nagar, Bhiwani-561946"
A000322,CR000322,Guneet Ratta,Male,30,Labourer,False,False,"H.No. 22, Naidu Path, Korba-565363"
A000323,CR000323,Bachittar Gour,Male,62,Government Employee,False,False,"H.No. 101, Krishnan Street, Avadi 496707"
A000324,CR000324,Udarsh Raja,Male,19,Business,True,False,"87, Dutta, Kamarhati-852575"
A000325,CR000325,Abha Shere,Female,23,Labourer,True,False,"H.No. 288, Wadhwa Road, Silchar 416578"
A000326,CR000326,Falguni Goel,Female,42,Labourer,True,False,"09, Brahmbhatt Marg, Thoothukudi-912669"
A000327,CR000327,Hemal Bakshi,Female,22,Farmer,False,False,"H.No. 466, Jani Chowk, Mehsana-440277"
A000328,CR000328,Max Dalal,Male,48,Driver,False,False,"H.No. 055, Dixit Marg, Kanpur-286897"
A000329,CR000329,Balveer Bhandari,Male,58,Student,True,False,"16/880, Tank Ganj, Moradabad 618965"
A000330,CR000330,Leela Patla,Female,65,Farmer,True,False,"79, Deshmukh Road, Kottayam-768367"
A000331,CR000331,Max Kari,Male,46,Electrician,True,False,"47, Lad Zila, Ongole 975510"
A000332,CR000332,Finn Kata,Male,34,Mechanic,True,False,"27/70, Mane Chowk, Sasaram 485855"
A000333,CR000333,Dominic Nayak,Male,26,Student,True,False,"91/20, Devan Nagar, Fatehpur 240507"
A000334,CR000334,Isaac Manda,Male,60,Electrician,True,False,"69/380, Chopra Road, Pali-573417"
A000335,CR000335,Neel Edwin,Male,64,Business,True,False,"02, Chaudhary Circle, Jalandhar-150116"
A000336,CR000336,Rudra Tella,Male,57,Government Employee,True,False,"H.No. 169, Singhal Ganj, Bhilai 327936"
A000337,CR000337,Yashica Anand,Female,30,Government Employee,True,False,"H.No. 871, Toor Ganj, Kurnool 413780"
A000338,CR000338,Inaya Mall,Female,34,Student,True,False,"52/258, Khare Circle, Chandigarh-927230"
A000339,CR000339,Wazir Badal,Male,48,Mechanic,True,False,"260, Bassi Street, Bikaner-669486"
A000340,CR000340,Pranit Lad,Male,19,Business,True,False,"756, Patla Marg, Malegaon-041066"
A000341,CR000341,Ryan Nagy,Male,35,Government Employee,True,False,"67/731, Basak Zila, Nandyal 302054"
A000342,CR000342,Nidra Bora,Female,33,Business,True,True,"90/308, Ghosh Street, Erode 395613"
A000343,CR000343,Jackson Sarma,Male,31,Labourer,True,False,"13/16, Agate Zila, Kolkata 283063"
A000344,CR000344,Anamika Ranganathan,Female,64,Driver,False,False,"099, Mittal Street, Ambala-036144"
A000345,CR000345,Ekantika Tripathi,Female,35,Business,True,False,"78/04, Rout Zila, Korba 275804"
A000346,CR000346,Ijaya Loke,Female,57,Driver,False,False,"96/31, Dada Ganj, Nellore 648267"
A000347,CR000347,Irya Contractor,Female,32,Private Employee,True,False,"H.No. 11, Khanna Street, Tiruppur 717605"
A000348,CR000348,Ranveer Kibe,Male,23,Farmer,False,False,"40, Varty Street, Darbhanga 668217"
A000349,CR000349,Teerth Bawa,Male,63,Farmer,True,True,"H.No. 86, Shankar Marg, Guntakal-182051"
A000350,CR000350,Urmi Sunder,Female,61,Private Employee,True,False,"H.No. 64, Kunda Road, Orai-482669"
A000351,CR000351,Hredhaan Mukhopadhyay,Male,20,Government Employee,True,False,"587, Mody Road, Howrah 886985"
A000352,CR000352,Dakshesh Chaudry,Male,64,Self Employed,True,False,"68, Chana Circle, Delhi-693025"
A000353,CR000353,Naksh Srinivasan,Male,52,Electrician,True,False,"H.No. 27, Gupta Road, Udupi 489877"
A000354,CR000354,Gauri Sama,Female,46,Private Employee,True,True,"309, Nagy Path, Orai-132358"
A000355,CR000355,Balhaar Raghavan,Male,19,Mechanic,False,True,"81/23, Mani Circle, Silchar-624594"
A000356,CR000356,Urvi Sem,Female,60,Private Employee,True,False,"36/11, Madan Street, Sagar 930015"
A000357,CR000357,Vincent Ravel,Male,25,Government Employee,True,False,"40/25, Dugal Marg, Jalgaon 150096"
A000358,CR000358,Kai Narain,Male,22,Private Employee,False,False,"H.No. 981, Ram, Bettiah 831710"
A000359,CR000359,Lucky Wason,Male,69,Student,False,False,"H.No. 577, Sane Road, Kulti 560505"
A000360,CR000360,Jalsa Kar,Female,61,Government Employee,True,False,"73, Ranganathan Chowk, Lucknow-483119"
A000361,CR000361,Sanya Mitter,Female,37,Labourer,True,False,"H.No. 00, Handa, Tiruppur-043002"
A000362,CR000362,Darsh Palan,Male,19,Mechanic,False,False,"H.No. 053, Ben Circle, Surat 285303"
A000363,CR000363,Oliver Nagi,Male,36,Farmer,True,False,"93, Ganesan Ganj, Moradabad 985678"
A000364,CR000364,Saksham Dhar,Male,46,Mechanic,True,False,"32/363, Ghose Path, Pimpri-Chinchwad 674391"
A000365,CR000365,Idika Atwal,Female,48,Electrician,True,False,"85/36, Dasgupta Street, Sonipat 028595"
A000366,CR000366,Robert Sengupta,Male,31,Mechanic,True,False,"H.No. 166, Raman Road, Srinagar 310189"
A000367,CR000367,Qarin Om,Male,45,Business,True,False,"62/135, Khalsa Ganj, Kollam-675566"
A000368,CR000368,Vasudha Varkey,Female,46,Student,False,False,"91, Murty Street, Burhanpur-203992"
A000369,CR000369,Jalsa Savant,Female,33,Driver,True,False,"70/68, Sule Nagar, Gandhinagar-563020"
A000370,CR000370,Garima Dhingra,Female,62,Labourer,False,False,"H.No. 586, Kaur Circle, Ahmednagar 737800"
A000371,CR000371,Unnati De,Female,44,Labourer,True,True,"490, Choudhary Marg, Katihar 024830"
A000372,CR000372,Aahana Mohan,Female,70,Driver,True,False,"56, Dani Zila, Nagercoil-975029"
A000373,CR000373,Max Lata,Male,34,Labourer,False,False,"H.No. 373, Samra Circle, Mango-294283"
A000374,CR000374,Bhavini Kata,Female,36,Government Employee,True,False,"31/901, Mutti Marg, Gulbarga-036054"
A000375,CR000375,Ranbir Shukla,Male,53,Self Employed,True,False,"80/484, Loke Nagar, Nanded-924549"
A000376,CR000376,Yadavi Char,Female,37,Mechanic,True,False,"H.No. 421, Mital Circle, Sonipat 920002"
A000377,CR000377,Oscar Varkey,Male,28,Government Employee,True,False,"H.No. 355, Rout Road, Avadi 693320"
A000378,CR000378,Samesh Banik,Male,28,Government Employee,False,False,"86/98, Keer, Alappuzha-075263"
A000379,CR000379,Om Dayal,Male,26,Farmer,False,False,"H.No. 32, Kakar, Ranchi-221188"
A000380,CR000380,Harita Mallick,Female,68,Electrician,False,False,"H.No. 12, Mukherjee Street, Haldia 910250"
A000381,CR000381,Ubika Narasimhan,Female,45,Mechanic,True,False,"23/159, Pau Circle, Karnal 311095"
A000382,CR000382,Daksh Kade,Male,36,Labourer,False,False,"H.No. 061, Rege Ganj, Akola 003853"
A000383,CR000383,Tara Narasimhan,Female,61,Driver,True,False,"H.No. 118, Sachdev Ganj, Begusarai 522638"
A000384,CR000384,Eiravati Sami,Female,61,Driver,False,False,"66/69, Chawla Nagar, Asansol 683684"
A000385,CR000385,Kamya Mitra,Female,27,Private Employee,True,False,"H.No. 193, Ghosh Nagar, Delhi 504673"
A000386,CR000386,Ucchal Prabhakar,Female,62,Driver,True,False,"597, Bath Nagar, Panvel-083828"
A000387,CR000387,Chaitaly Shah,Female,68,Labourer,True,False,"H.No. 759, Saxena Path, Hindupur 817628"
A000388,CR000388,Anamika Tella,Female,18,Government Employee,True,False,"04/182, Kadakia Ganj, Nagercoil-972123"
A000389,CR000389,Yamini Lal,Female,23,Driver,False,False,"27/273, Kanda Path, Aurangabad-370862"
A000390,CR000390,Kabir Chaudhari,Male,21,Driver,True,False,"39/20, Kapoor Street, Silchar-813484"
A000391,CR000391,Amol Saran,Male,65,Self Employed,True,False,"02/33, Garde Nagar, Kulti-650215"
A000392,CR000392,Vinaya Patla,Female,35,Business,True,False,"74, Murty Path, Ahmednagar 628374"
A000393,CR000393,Wyatt Kakar,Male,31,Private Employee,False,False,"72/68, Aurora Circle, Hazaribagh 173168"
A000394,CR000394,Aahana Tak,Female,53,Driver,True,False,"868, Aggarwal Marg, Kolkata 012026"
A000395,CR000395,Tanay Ravel,Male,21,Student,False,True,"H.No. 245, Parsa Path, Proddatur-084719"
A000396,CR000396,Manthan Viswanathan,Male,70,Government Employee,True,False,"H.No. 97, Chand Marg, Satara 262690"
A000397,CR000397,Timothy Sahota,Male,33,Electrician,False,True,"H.No. 31, Swaminathan Zila, Thane 586216"
A000398,CR000398,Azaan Sahni,Male,52,Mechanic,True,False,"92/98, Mangat Zila, Arrah 117770"
A000399,CR000399,Simon Krishnamurthy,Male,44,Mechanic,False,False,"91, Venkataraman Road, Medininagar 931333"
A000400,CR000400,Frado Sahota,Male,70,Private Employee,False,False,"86/04, Jain Zila, Aurangabad 349056"
A000401,CR000401,Radhika Ghosh,Female,29,Business,True,False,"H.No. 96, Vala Street, Dharmavaram-772741"
A000402,CR000402,Vedant Divan,Male,46,Student,True,False,"04/15, Kale Circle, Tiruchirappalli-729695"
A000403,CR000403,Baghyawati Hans,Female,21,Mechanic,True,False,"H.No. 223, Gola Street, Guntakal-307892"
A000404,CR000404,Nidra Hora,Female,67,Driver,True,False,"56/48, Barad Circle, Nashik 790274"
A000405,CR000405,William Salvi,Male,39,Business,True,False,"81/236, Walla Circle, Nanded 299436"
A000406,CR000406,Charan Iyengar,Male,35,Mechanic,True,False,"24, Gade Street, Thoothukudi 675211"
A000407,CR000407,Hemani Lal,Female,29,Labourer,True,False,"H.No. 592, Mukhopadhyay, Vadodara 537706"
A000408,CR000408,Januja Khatri,Female,40,Student,False,False,"91, Ramanathan, Vasai-Virar-238144"
A000409,CR000409,Avi Gera,Male,64,Labourer,False,False,"85/70, Apte Zila, Rajahmundry 097816"
A000410,CR000410,Divya Raman,Female,38,Mechanic,True,False,"H.No. 84, Raman Path, Ujjain 326910"
A000411,CR000411,Lohit Mishra,Male,60,Farmer,True,False,"04/613, Desai, Morbi 950035"
A000412,CR000412,Ekalinga Goswami,Male,19,Government Employee,True,False,"H.No. 055, Cheema Street, Bulandshahr 794172"
A000413,CR000413,Lakshit Srinivasan,Male,32,Student,True,False,"01/602, Rajan Marg, Adoni 395065"
A000414,CR000414,Chaman Aggarwal,Female,70,Student,True,False,"11/897, Modi Chowk, Jammu 948145"
A000415,CR000415,Chaitaly Chandran,Female,26,Farmer,True,False,"H.No. 401, Contractor Marg, Satna-234289"
A000416,CR000416,Agastya Sahota,Male,35,Student,True,False,"H.No. 62, Chakraborty Nagar, Hindupur-924572"
A000417,CR000417,Warhi Kannan,Female,36,Driver,False,False,"43/84, Patil Nagar, Fatehpur-457259"
A000418,CR000418,Nathaniel Subramanian,Male,33,Mechanic,True,False,"22/245, Kata Chowk, Mumbai 313465"
A000419,CR000419,Chandresh Parmer,Male,35,Mechanic,True,False,"470, Kota Zila, Eluru 997576"
A000420,CR000420,Elijah Pingle,Male,70,Driver,True,False,"55/587, Chaudhuri Marg, Chennai 833803"
A000421,CR000421,Bachittar Merchant,Male,25,Electrician,True,False,"H.No. 638, Luthra Path, Ulhasnagar 137705"
A000422,CR000422,Tristan Swamy,Male,64,Student,True,False,"H.No. 653, Walla, Durgapur-539589"
A000423,CR000423,Tanish Sen,Male,51,Farmer,True,False,"12/897, Hans Zila, Udupi-721332"
A000424,CR000424,Anusha Panchal,Female,61,Labourer,True,False,"120, Jaggi Zila, Chennai 359910"
A000425,CR000425,Vaishnavi Mahajan,Female,64,Driver,True,True,"94/153, Venkatesh Circle, Salem-641496"
A000426,CR000426,Vaishnavi Sehgal,Female,33,Electrician,False,True,"H.No. 933, Guha Circle, Varanasi 466588"
A000427,CR000427,Keya Bains,Female,24,Driver,True,False,"H.No. 30, Mander Street, Vadodara 074814"
A000428,CR000428,Jacob Natarajan,Male,34,Business,False,False,"110, Lad Marg, Orai 094350"
A000429,CR000429,Devika Nagi,Female,48,Private Employee,True,False,"H.No. 55, Bumb Nagar, Sambalpur 257256"
A000430,CR000430,Sara Swamy,Female,30,Electrician,True,False,"322, Jayaraman Chowk, Buxar 443314"
A000431,CR000431,Ekantika Garg,Female,30,Self Employed,True,False,"H.No. 772, Sood, Bathinda 138743"
A000432,CR000432,Hamsini Mangal,Female,59,Student,True,False,"12, Sabharwal Street, Alappuzha 516312"
A000433,CR000433,Guneet Zacharia,Male,33,Private Employee,True,False,"H.No. 77, Devan, Ghaziabad-941758"
A000434,CR000434,Kai Doshi,Male,21,Farmer,True,False,"H.No. 12, Rama Nagar, Shimla-035762"
A000435,CR000435,Raagini Dube,Female,58,Driver,True,False,"H.No. 536, Toor Marg, Machilipatnam 964441"
A000436,CR000436,Om Gopal,Male,56,Private Employee,True,True,"938, Dada Road, Bhalswa Jahangir Pur 298896"
A000437,CR000437,Yatan Kumer,Male,24,Mechanic,True,False,"H.No. 43, Mitter Road, Begusarai 546894"
A000438,CR000438,Hredhaan Bal,Male,35,Private Employee,True,False,"37/551, Dewan Path, Ballia-935860"
A000439,CR000439,Lekha Lalla,Female,34,Electrician,True,False,"85, Edwin, Firozabad-557229"
A000440,CR000440,Ekbal Chakraborty,Male,53,Self Employed,False,False,"H.No. 148, Nagi Marg, Secunderabad-849468"
A000441,CR000441,Karan Dani,Male,46,Mechanic,True,False,"H.No. 094, Pathak Zila, Tirupati 242625"
A000442,CR000442,Joshua Chana,Male,23,Labourer,True,False,"09/962, Nath, Durgapur 893810"
A000443,CR000443,Ekani Bhatia,Female,68,Driver,True,True,"54/07, Sarma Path, Bongaigaon-539740"
A000444,CR000444,Theodore Gupta,Male,69,Electrician,True,False,"95/04, Vig Nagar, Kulti 569063"
A000445,CR000445,Frado Mallick,Male,36,Electrician,True,True,"H.No. 124, Solanki Circle, Bangalore 450364"
A000446,CR000446,Qarin Bassi,Male,41,Self Employed,False,False,"80/54, Pall Circle, Allahabad 895432"
A000447,CR000447,Oeshi Muni,Female,39,Government Employee,True,True,"44, Bobal Marg, Nanded-487784"
A000448,CR000448,Aarini Shan,Female,66,Business,True,False,"H.No. 69, Tank Street, Malda-265435"
