employee_id,kgid,employee_name,gender,date_of_birth,blood_group,rank,rank_code,appointment_date,district,taluk,police_station_name,police_station_id
EMP000168,427280,Xiti Vora,Female,1996-04-27,A-,Deputy Inspector General of Police,DIG,2004-08-25,Bagalkote,Badami,Bagalkot Traffic PS,BAGALKOT_TRAFFIC_PS
EMP000169,788506,Rushil Sarna,Female,1969-02-20,O-,Police Constable,PC,2024-07-31,Bagalkote,Ilkal,Mahalingapur PS,MAHALINGAPUR_PS
EMP000170,619748,Warinder Bains,Male,2001-10-25,O-,Deputy Superintendent of Police,DySP,1999-10-22,Bagalkote,Ilkal,Mahalingapur PS,MAHALINGAPUR_PS
EMP000171,380233,Sanya Lalla,Male,1975-03-05,AB-,Police Constable,PC,2008-01-31,Bagalkote,Ilkal,Mahalingapur PS,MAHALINGAPUR_PS
EMP000172,351834,Yatan Narain,Male,2002-01-30,B+,Assistant Sub Inspector,ASI,2003-04-19,Bagalkote,Ilkal,Mahalingapur PS,MAHALINGAPUR_PS
EMP000173,268064,Hemang Bedi,Male,1992-06-23,B-,Head Constable,HC,1997-11-23,Bagalkote,Ilkal,Mahalingapur PS,MAHALINGAPUR_PS
EMP000174,577909,Divya Nori,Female,1993-12-19,O-,Police Constable,PC,2001-11-27,Bagalkote,Ilkal,Mahalingapur PS,MAHALINGAPUR_PS
EMP000175,879934,Tristan Banik,Female,1984-01-28,A-,Police Constable,PC,2008-07-17,Bagalkote,Ilkal,Mahalingapur PS,MAHALINGAPUR_PS
EMP000176,145782,Tanish Nagarajan,Male,1974-05-01,A+,Assistant Sub Inspector,ASI,2016-07-29,Bagalkote,Ilkal,Mahalingapur PS,MAHALINGAPUR_PS
EMP000177,814661,Pooja Pandey,Female,1992-10-18,O+,Head Constable,HC,2004-12-21,Bagalkote,Ilkal,Mahalingapur PS,MAHALINGAPUR_PS
EMP000178,380656,Dayamai Aggarwal,Female,1988-07-21,AB-,Police Constable,PC,2016-03-05,Bagalkote,Ilkal,Mahalingapur PS,MAHALINGAPUR_PS
EMP000179,827464,Bhavika Parekh,Male,1995-08-06,AB+,Head Constable,HC,2016-04-15,Bagalkote,Ilkal,Mahalingapur PS,MAHALINGAPUR_PS
EMP000180,227405,Kai Savant,Female,2003-02-15,O+,Police Constable,PC,2000-04-13,Bagalkote,Ilkal,Mahalingapur PS,MAHALINGAPUR_PS
EMP000181,515984,Saanvi Pal,Female,1997-01-15,O-,Police Constable,PC,1998-10-05,Bagalkote,Ilkal,Mahalingapur PS,MAHALINGAPUR_PS
EMP000182,748739,William Mand,Male,1972-05-08,B+,Police Inspector,PI,2005-07-05,Bagalkote,Ilkal,Mahalingapur PS,MAHALINGAPUR_PS
EMP000183,880061,Qabil Krishnamurthy,Male,1990-08-26,O-,Police Sub Inspector,PSI,2001-10-06,Bagalkote,Ilkal,Mahalingapur PS,MAHALINGAPUR_PS
EMP000184,799986,Isha Sarna,Female,1993-04-23,AB+,Police Constable,PC,2019-09-07,Bagalkote,Ilkal,Mahalingapur PS,MAHALINGAPUR_PS
EMP000185,255687,Sudiksha Chana,Female,2004-01-27,B-,Police Constable,PC,2006-03-18,Bagalkote,Ilkal,Mudhol PS,MUDHOL_PS
EMP000186,976893,Samuel Parekh,Female,1999-11-14,B-,Police Constable,PC,2017-09-17,Bagalkote,Ilkal,Mudhol PS,MUDHOL_PS
EMP000187,912024,Luke Bala,Female,1996-01-13,B-,Deputy Superintendent of Police,DySP,2019-01-26,Bagalkote,Ilkal,Mudhol PS,MUDHOL_PS
EMP000188,269193,Thomas Sodhi,Female,1973-03-09,AB+,Police Constable,PC,2014-11-13,Bagalkote,Ilkal,Mudhol PS,MUDHOL_PS
EMP000189,722897,Vaishnavi Parikh,Male,1980-10-23,O-,Police Constable,PC,2022-11-17,Bagalkote,Ilkal,Mudhol PS,MUDHOL_PS
EMP000190,673164,Logan Sankaran,Female,1975-11-11,B+,Police Inspector,PI,2002-11-26,Bagalkote,Ilkal,Mudhol PS,MUDHOL_PS
EMP000191,423327,Guneet Luthra,Female,1975-08-03,B-,Police Sub Inspector,PSI,1999-11-21,Bagalkote,Ilkal,Mudhol PS,MUDHOL_PS
EMP000192,940539,Jai Mani,Female,1984-12-31,O+,Head Constable,HC,2024-04-22,Bagalkote,Ilkal,Mudhol PS,MUDHOL_PS
EMP000193,781589,Maanas Parmer,Male,1974-03-17,A+,Police Sub Inspector,PSI,2000-08-11,Bagalkote,Ilkal,Mudhol PS,MUDHOL_PS
EMP000194,582576,Avni Bumb,Male,1981-10-11,AB+,Police Constable,PC,2018-06-03,Bagalkote,Ilkal,Mudhol PS,MUDHOL_PS
EMP000195,649731,Ishwar Sachdev,Male,1989-09-04,A-,Police Constable,PC,2012-10-03,Bagalkote,Ilkal,Mudhol PS,MUDHOL_PS
EMP000196,155745,Ati Jaggi,Male,1968-09-12,AB-,Head Constable,HC,2001-04-09,Bagalkote,Ilkal,Mudhol PS,MUDHOL_PS
EMP000197,396998,Jairaj Bedi,Female,1983-06-24,AB+,Deputy Superintendent of Police,DySP,2017-08-20,Bagalkote,Ilkal,Mudhol PS,MUDHOL_PS
EMP000198,825830,Urvashi Natt,Male,1973-12-14,B-,Police Constable,PC,2004-11-29,Bagalkote,Ilkal,Mudhol PS,MUDHOL_PS
EMP000199,548465,Lakshit Apte,Male,1974-03-15,AB+,Police Inspector,PI,2001-05-21,Bagalkote,Ilkal,Mudhol PS,MUDHOL_PS
EMP000200,858026,Lohit Doctor,Female,1985-09-25,AB-,Police Constable,PC,2009-08-29,Bagalkote,Ilkal,Mudhol PS,MUDHOL_PS
EMP000201,839610,Ansh Chakrabarti,Female,1972-12-21,A-,Head Constable,HC,2010-05-12,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000202,901148,Chandran Dalal,Female,1980-10-19,AB-,Inspector General of Police,IGP,2014-08-24,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000203,904574,Wriddhish Khosla,Male,1970-01-19,AB-,Assistant Sub Inspector,ASI,2023-07-26,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000204,310311,Hamsini Mukhopadhyay,Male,1978-08-04,A-,Police Constable,PC,2017-07-15,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000205,983571,Daksh Kaur,Male,1971-08-01,A-,Police Sub Inspector,PSI,2018-03-09,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000206,448575,Oliver Pandey,Male,1999-01-23,O+,Police Sub Inspector,PSI,1998-06-17,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000207,381785,Pallavi Madan,Female,2002-05-05,A-,Police Constable,PC,2023-09-27,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000208,313793,Nitara Kota,Female,1976-03-31,O+,Police Constable,PC,2006-09-21,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000209,686563,Farhan Gopal,Male,1983-05-23,B+,Police Sub Inspector,PSI,2021-03-27,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000210,146789,Sathvik Nagi,Female,1993-09-19,A-,Assistant Sub Inspector,ASI,2008-11-25,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000211,253601,Yashodhara Datta,Male,1981-05-14,A+,Police Constable,PC,2011-09-24,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000212,989690,Wahab Shroff,Female,2000-09-23,AB+,Police Constable,PC,2022-08-14,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000213,329695,Tanish Baral,Male,1988-07-06,A+,Assistant Sub Inspector,ASI,2000-01-29,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000214,825456,Daksh Kant,Male,2001-01-29,A+,Police Constable,PC,2013-12-15,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000215,278284,Tejas Kala,Male,1982-12-06,AB+,Police Constable,PC,2007-06-03,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000216,372297,Jhalak Sagar,Male,1993-06-19,A-,Police Constable,PC,2009-07-24,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000217,238880,Vinaya Rau,Male,1988-05-04,B+,Police Constable,PC,1997-12-05,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000218,291148,Aishani Ratti,Female,2002-03-03,B+,Deputy Superintendent of Police,DySP,1997-02-14,Bagalkote,Bilgi,Bilagi PS,BILAGI_PS
EMP000219,403715,Nidra Memon,Female,1992-07-20,O+,Head Constable,HC,2013-06-13,Bagalkote,Jamkhandi,Jamakhandi Rural PS,JAMAKHANDI_RURAL_PS
EMP000220,980534,Urvashi Tella,Female,1996-02-17,O-,Police Constable,PC,1996-11-14,Bagalkote,Jamkhandi,Jamakhandi Rural PS,JAMAKHANDI_RURAL_PS
EMP000221,979200,Manya Hans,Male,1972-06-10,B+,Assistant Sub Inspector,ASI,1997-01-26,Bagalkote,Jamkhandi,Jamakhandi Rural PS,JAMAKHANDI_RURAL_PS
EMP000222,639677,Ekbal Mody,Male,1979-07-25,O+,Police Constable,PC,2025-04-04,Bagalkote,Jamkhandi,Jamakhandi Rural PS,JAMAKHANDI_RURAL_PS
EMP000223,724126,Ayushman Brar,Female,1973-09-14,AB+,Police Constable,PC,2022-12-02,Bagalkote,Jamkhandi,Jamakhandi Rural PS,JAMAKHANDI_RURAL_PS
EMP000224,514285,Arunima Randhawa,Male,1980-10-08,AB-,Head Constable,HC,2011-12-14,Bagalkote,Jamkhandi,Jamakhandi Rural PS,JAMAKHANDI_RURAL_PS
EMP000225,480902,Wriddhish Lalla,Female,1975-08-26,AB-,Assistant Sub Inspector,ASI,2006-12-26,Bagalkote,Jamkhandi,Jamakhandi Rural PS,JAMAKHANDI_RURAL_PS
EMP000226,573039,Omkaar Kar,Male,1989-02-26,O+,Police Sub Inspector,PSI,2009-09-25,Bagalkote,Jamkhandi,Jamakhandi Rural PS,JAMAKHANDI_RURAL_PS
EMP000227,546270,Nachiket Korpal,Female,1968-07-31,A+,Police Constable,PC,2011-05-14,Bagalkote,Jamkhandi,Jamakhandi Rural PS,JAMAKHANDI_RURAL_PS
EMP000228,230420,Aarnav Suri,Male,1980-04-02,B-,Additional Director General of Police,ADGP,2024-05-21,Bagalkote,Jamkhandi,Jamakhandi Rural PS,JAMAKHANDI_RURAL_PS
EMP000229,549368,Yauvani Chowdhury,Female,2001-01-18,AB-,Police Inspector,PI,2001-07-27,Bagalkote,Jamkhandi,Bagalkot CEN Crime PS,BAGALKOT_CEN_CRIME_PS
EMP000230,714762,Meera Basu,Male,1987-06-20,B+,Police Constable,PC,2009-01-25,Bagalkote,Jamkhandi,Bagalkot CEN Crime PS,BAGALKOT_CEN_CRIME_PS
EMP000231,120880,Wyatt Som,Male,1980-06-11,A+,Assistant Sub Inspector,ASI,2008-11-24,Bagalkote,Jamkhandi,Bagalkot CEN Crime PS,BAGALKOT_CEN_CRIME_PS
EMP000232,973677,Raghav Mann,Female,2000-06-29,AB+,Police Constable,PC,2003-07-01,Bagalkote,Jamkhandi,Bagalkot CEN Crime PS,BAGALKOT_CEN_CRIME_PS
EMP000233,630892,Shravya Bath,Male,1985-12-06,O+,Assistant Sub Inspector,ASI,2019-03-30,Bagalkote,Jamkhandi,Bagalkot CEN Crime PS,BAGALKOT_CEN_CRIME_PS
EMP000234,284407,Ronith Banerjee,Male,1997-11-26,B+,Police Sub Inspector,PSI,2009-08-01,Bagalkote,Jamkhandi,Bagalkot CEN Crime PS,BAGALKOT_CEN_CRIME_PS
EMP000235,869920,Robert Sama,Male,2000-12-29,A-,Additional Superintendent of Police,Addl. SP,2013-06-23,Bagalkote,Jamkhandi,Bagalkot CEN Crime PS,BAGALKOT_CEN_CRIME_PS
EMP000236,625201,Janaki Chana,Male,1984-04-05,B-,Police Inspector,PI,2006-04-09,Bagalkote,Jamkhandi,Bagalkot CEN Crime PS,BAGALKOT_CEN_CRIME_PS
EMP000237,560290,Anusha Chauhan,Male,2003-12-02,AB-,Assistant Sub Inspector,ASI,1999-10-29,Bagalkote,Jamkhandi,Bagalkot CEN Crime PS,BAGALKOT_CEN_CRIME_PS
EMP000238,217404,Anita Walia,Male,1973-04-03,O+,Police Constable,PC,2014-01-02,Bagalkote,Jamkhandi,Bagalkot CEN Crime PS,BAGALKOT_CEN_CRIME_PS
EMP000239,566452,Mohammed Saha,Female,1994-07-22,B-,Police Constable,PC,1997-03-27,Bagalkote,Jamkhandi,Bagalkot CEN Crime PS,BAGALKOT_CEN_CRIME_PS
EMP000240,336705,Samuel Dube,Female,1969-12-25,O-,Police Constable,PC,2004-10-31,Bagalkote,Badami,Bagalkot Town PS,BAGALKOT_TOWN_PS
EMP000241,541050,Balhaar Nair,Female,1996-09-12,AB+,Police Constable,PC,1996-08-03,Bagalkote,Badami,Bagalkot Town PS,BAGALKOT_TOWN_PS
EMP000242,693648,Janya Sen,Female,1980-02-18,A-,Police Constable,PC,2013-04-01,Bagalkote,Badami,Bagalkot Town PS,BAGALKOT_TOWN_PS
EMP000243,273293,Dev Nayak,Male,1968-09-01,A+,Police Inspector,PI,2025-05-12,Bagalkote,Badami,Bagalkot Town PS,BAGALKOT_TOWN_PS
EMP000244,557189,Orinder Arora,Male,1975-09-23,B-,Police Sub Inspector,PSI,2008-08-19,Bagalkote,Badami,Bagalkot Town PS,BAGALKOT_TOWN_PS
EMP000245,903591,Hamsini Karan,Female,1993-11-17,B-,Assistant Sub Inspector,ASI,2019-08-03,Bagalkote,Badami,Bagalkot Town PS,BAGALKOT_TOWN_PS
EMP000246,522608,Patrick Warrior,Female,1975-11-10,B-,Police Sub Inspector,PSI,2003-11-03,Bagalkote,Badami,Bagalkot Town PS,BAGALKOT_TOWN_PS
EMP000247,856277,Rachana Dave,Female,1990-07-28,B-,Assistant Sub Inspector,ASI,2010-04-11,Bagalkote,Badami,Bagalkot Town PS,BAGALKOT_TOWN_PS
EMP000248,785597,Jeevika Kanda,Female,1990-11-10,B+,Police Constable,PC,2008-10-16,Bagalkote,Badami,Bagalkot Town PS,BAGALKOT_TOWN_PS
EMP000249,373783,Edhitha Sahni,Female,1978-08-09,O+,Head Constable,HC,2020-02-01,Bagalkote,Badami,Bagalkot Town PS,BAGALKOT_TOWN_PS
EMP000250,750622,Kevin Bail,Male,1969-04-18,O+,Head Constable,HC,2021-07-27,Bagalkote,Badami,Bagalkot Town PS,BAGALKOT_TOWN_PS
EMP000251,920779,Jhalak Dash,Male,2004-03-12,A+,Deputy Superintendent of Police,DySP,2021-04-07,Bagalkote,Badami,Bagalkot Town PS,BAGALKOT_TOWN_PS
EMP000252,703823,Gagan Sinha,Male,1996-12-20,B-,Assistant Sub Inspector,ASI,1998-11-07,Bagalkote,Badami,Bagalkot Town PS,BAGALKOT_TOWN_PS
EMP000253,728958,Vasatika Dhawan,Female,1994-02-07,B-,Head Constable,HC,2013-09-15,Bagalkote,Badami,Bagalkot Town PS,BAGALKOT_TOWN_PS
EMP000254,356233,Niharika Kaul,Female,1978-09-21,O+,Police Constable,PC,2013-01-19,Bagalkote,Bagalkot,Navanagara PS,NAVANAGARA_PS
EMP000255,667009,Nathaniel Lanka,Male,1972-04-10,AB-,Police Constable,PC,2018-06-17,Bagalkote,Bagalkot,Navanagara PS,NAVANAGARA_PS
EMP000256,121621,Gaurang Dayal,Female,1978-08-05,B-,Police Constable,PC,2023-10-25,Bagalkote,Bagalkot,Navanagara PS,NAVANAGARA_PS
EMP000257,805381,Wakeeta Naidu,Male,1970-03-21,B+,Police Constable,PC,2013-03-13,Bagalkote,Bagalkot,Navanagara PS,NAVANAGARA_PS
EMP000258,200007,Harshil Chauhan,Male,1985-01-19,AB+,Assistant Sub Inspector,ASI,2003-03-20,Bagalkote,Bagalkot,Navanagara PS,NAVANAGARA_PS
EMP000259,703839,Tarak Bhatti,Female,1998-11-02,A-,Head Constable,HC,2021-11-18,Bagalkote,Bagalkot,Navanagara PS,NAVANAGARA_PS
EMP000260,219578,Niharika Purohit,Female,1971-08-11,O+,Police Constable,PC,2024-09-20,Bagalkote,Bagalkot,Navanagara PS,NAVANAGARA_PS
EMP000261,647963,Zayyan Tiwari,Male,1989-10-06,AB+,Additional Director General of Police,ADGP,2015-06-25,Bagalkote,Bagalkot,Navanagara PS,NAVANAGARA_PS
EMP000262,660989,Manbir Pall,Female,1984-09-18,O-,Police Constable,PC,2014-04-25,Bagalkote,Bagalkot,Navanagara PS,NAVANAGARA_PS
EMP000263,806954,Onkar Kade,Male,2001-02-03,AB-,Head Constable,HC,1997-05-27,Bagalkote,Bagalkot,Navanagara PS,NAVANAGARA_PS
EMP000264,820328,Faras Som,Male,1974-11-24,O-,Police Sub Inspector,PSI,2012-12-06,Bagalkote,Bagalkot,Bagalkot Rural PS,BAGALKOT_RURAL_PS
EMP000265,944839,Falguni De,Female,1994-07-08,O-,Police Constable,PC,1997-09-16,Bagalkote,Bagalkot,Bagalkot Rural PS,BAGALKOT_RURAL_PS
EMP000266,480523,Jacob Mukhopadhyay,Female,1990-02-17,B-,Police Sub Inspector,PSI,1996-11-06,Bagalkote,Bagalkot,Bagalkot Rural PS,BAGALKOT_RURAL_PS
EMP000267,829831,Urvi Dyal,Male,1968-12-04,O-,Police Constable,PC,2023-07-24,Bagalkote,Bagalkot,Bagalkot Rural PS,BAGALKOT_RURAL_PS
EMP000268,390428,Anamika Mander,Male,1990-03-11,O-,Police Constable,PC,2002-05-29,Bagalkote,Bagalkot,Bagalkot Rural PS,BAGALKOT_RURAL_PS
EMP000269,852495,Bhavika Tara,Male,2002-02-26,AB+,Police Constable,PC,2001-09-12,Bagalkote,Bagalkot,Bagalkot Rural PS,BAGALKOT_RURAL_PS
EMP000270,203197,Lajita Parmer,Female,1974-09-09,O-,Head Constable,HC,2005-11-04,Bagalkote,Bagalkot,Bagalkot Rural PS,BAGALKOT_RURAL_PS
EMP000271,102275,Dhriti Kala,Female,1985-10-18,A+,Police Constable,PC,2018-06-02,Bagalkote,Bagalkot,Bagalkot Rural PS,BAGALKOT_RURAL_PS
EMP000272,678893,Hemal Thakur,Female,1981-02-28,A-,Head Constable,HC,2003-10-01,Bagalkote,Bagalkot,Bagalkot Rural PS,BAGALKOT_RURAL_PS
EMP000273,464952,Nicholas Sawhney,Male,1977-11-19,B-,Police Constable,PC,2025-02-27,Bagalkote,Bagalkot,Bagalkot Rural PS,BAGALKOT_RURAL_PS
EMP000274,357223,Wriddhish Maharaj,Male,1998-02-04,AB-,Police Sub Inspector,PSI,2003-04-14,Bagalkote,Bagalkot,Bagalkot Rural PS,BAGALKOT_RURAL_PS
EMP000275,747957,Jack Soman,Female,2003-12-07,B+,Assistant Sub Inspector,ASI,2004-07-25,Bagalkote,Bagalkot,Bagalkot Rural PS,BAGALKOT_RURAL_PS
EMP000276,963045,Bhavna Bassi,Female,2002-09-05,AB-,Police Inspector,PI,2003-04-21,Bagalkote,Bagalkot,Bagalkot Rural PS,BAGALKOT_RURAL_PS
EMP000277,562358,Watika Tata,Male,1982-09-21,A+,Police Constable,PC,1999-04-04,Bagalkote,Bagalkot,Bagalkot Rural PS,BAGALKOT_RURAL_PS
EMP000278,336976,Elijah Karpe,Female,2003-06-14,B+,Police Inspector,PI,2008-07-28,Bagalkote,Bagalkot,Bagalkot Rural PS,BAGALKOT_RURAL_PS
EMP000279,462462,Daniel Ratti,Female,1985-06-10,O+,Police Constable,PC,2020-12-27,Bagalkote,Bagalkot,Bagalkot Rural PS,BAGALKOT_RURAL_PS
EMP000280,424904,Mason Kota,Male,1998-05-03,AB-,Police Inspector,PI,2006-05-04,Bagalkote,Bilgi,Lokapur PS,LOKAPUR_PS
EMP000281,763990,Gagan D’Alia,Female,1992-02-05,A-,Head Constable,HC,2008-06-12,Bagalkote,Bilgi,Lokapur PS,LOKAPUR_PS
EMP000282,392854,Champak Prabhakar,Male,1994-08-11,O-,Additional Superintendent of Police,Addl. SP,2024-01-27,Bagalkote,Bilgi,Lokapur PS,LOKAPUR_PS
EMP000283,959256,Nilima Jain,Male,1992-09-21,O-,Police Sub Inspector,PSI,1997-11-21,Bagalkote,Bilgi,Lokapur PS,LOKAPUR_PS
EMP000284,480954,Gayathri Bera,Male,1992-03-06,AB+,Police Constable,PC,2017-07-20,Bagalkote,Bilgi,Lokapur PS,LOKAPUR_PS
EMP000285,851315,Dhruv Natt,Female,1994-03-08,A+,Police Constable,PC,2004-12-18,Bagalkote,Bilgi,Lokapur PS,LOKAPUR_PS
EMP000286,148364,Champak Dora,Female,1987-07-05,B-,Police Constable,PC,2018-07-21,Bagalkote,Bilgi,Lokapur PS,LOKAPUR_PS
EMP000287,911864,Upma Rege,Male,1999-09-02,O-,Police Inspector,PI,2024-01-11,Bagalkote,Bilgi,Lokapur PS,LOKAPUR_PS
EMP000288,979497,Avni Khatri,Male,1980-02-25,O+,Head Constable,HC,2007-07-10,Bagalkote,Bilgi,Lokapur PS,LOKAPUR_PS
EMP000289,940745,Warhi Zacharia,Male,1985-11-30,B+,Police Constable,PC,2005-03-09,Bagalkote,Bilgi,Lokapur PS,LOKAPUR_PS
EMP000290,885035,Ekapad Oza,Female,1996-02-03,B+,Police Constable,PC,1997-06-10,Bagalkote,Bilgi,Lokapur PS,LOKAPUR_PS
EMP000291,371458,Yamini Nayar,Female,2002-07-15,AB+,Deputy Superintendent of Police,DySP,2013-08-08,Bagalkote,Bilgi,Lokapur PS,LOKAPUR_PS
EMP000292,625584,Mekhala Sama,Male,1996-11-29,B+,Police Constable,PC,2000-09-12,Bagalkote,Bilgi,Lokapur PS,LOKAPUR_PS
EMP000293,157651,Qadim Krishnamurthy,Male,1995-07-04,AB-,Police Sub Inspector,PSI,2025-01-16,Bagalkote,Bilgi,Lokapur PS,LOKAPUR_PS
EMP000294,887560,Tristan Kala,Female,1988-08-16,B+,Police Constable,PC,2024-10-03,Ballari,Siruguppa,Tekkalkota PS,TEKKALKOTA_PS
EMP000295,539222,Ojasvi Dhar,Female,1994-07-13,O-,Police Constable,PC,1997-10-15,Ballari,Siruguppa,Tekkalkota PS,TEKKALKOTA_PS
EMP000296,609447,Madhavi Nadig,Female,1983-10-22,B-,Police Sub Inspector,PSI,2005-03-13,Ballari,Siruguppa,Tekkalkota PS,TEKKALKOTA_PS
EMP000297,998760,Krisha Sama,Female,2000-05-27,A-,Police Constable,PC,2020-09-27,Ballari,Siruguppa,Tekkalkota PS,TEKKALKOTA_PS
EMP000298,807781,Siddharth Maharaj,Female,1978-06-17,B-,Police Sub Inspector,PSI,2001-05-22,Ballari,Siruguppa,Tekkalkota PS,TEKKALKOTA_PS
EMP000299,452136,Samaksh Sachar,Male,1981-08-27,B-,Police Constable,PC,2005-07-22,Ballari,Siruguppa,Tekkalkota PS,TEKKALKOTA_PS
EMP000300,803253,Chakradev Bassi,Female,1973-02-11,O+,Police Constable,PC,2024-02-02,Ballari,Siruguppa,Tekkalkota PS,TEKKALKOTA_PS
EMP000301,503303,Gayathri Mitra,Female,1986-03-03,A+,Head Constable,HC,2022-03-25,Ballari,Siruguppa,Tekkalkota PS,TEKKALKOTA_PS
EMP000302,131333,Yuvraj Bawa,Male,1993-10-11,A+,Assistant Sub Inspector,ASI,1998-10-11,Ballari,Siruguppa,Tekkalkota PS,TEKKALKOTA_PS
EMP000303,591477,Siya Cherian,Female,1980-10-25,B+,Police Inspector,PI,2010-02-20,Ballari,Siruguppa,Tekkalkota PS,TEKKALKOTA_PS
EMP000304,544045,Raghav Taneja,Female,1989-10-27,A+,Assistant Sub Inspector,ASI,2010-09-28,Ballari,Siruguppa,Tekkalkota PS,TEKKALKOTA_PS
EMP000305,961574,Vinaya Virk,Male,1983-04-03,O+,Police Constable,PC,2002-06-13,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000306,769940,Upasna Deshmukh,Male,2000-02-25,AB-,Assistant Sub Inspector,ASI,2013-03-27,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000307,436810,Brijesh Dara,Male,1973-02-08,O+,Head Constable,HC,2011-12-29,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000308,596073,Dayita Bhatnagar,Male,1994-07-13,A+,Deputy Inspector General of Police,DIG,1996-08-03,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000309,496870,Nihal Kala,Male,1999-06-11,B-,Police Constable,PC,2011-09-04,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000310,102928,Nirja Luthra,Male,1973-10-10,A-,Assistant Sub Inspector,ASI,2017-03-12,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000311,819545,Bina Dasgupta,Female,1996-11-13,B+,Head Constable,HC,2017-08-25,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000312,168210,Nicholas Vig,Female,1969-04-16,B+,Head Constable,HC,2023-03-16,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000313,441822,Bhavani Sen,Female,1972-11-01,B+,Police Constable,PC,1997-02-28,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000314,683133,Gaurangi Mangal,Female,1987-03-21,O+,Police Constable,PC,2016-07-14,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000315,835805,Tanay Ram,Male,1971-11-15,AB-,Superintendent of Police,SP,2011-02-13,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000316,485115,Adya Sami,Male,1981-10-29,B-,Police Constable,PC,2015-06-28,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000317,349242,Tanvi Loke,Male,1980-12-17,O+,Head Constable,HC,2025-07-05,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000318,590818,Amruta Sura,Female,1993-08-17,B-,Additional Superintendent of Police,Addl. SP,2014-09-12,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000319,581245,Chanchal Sachdeva,Female,1985-03-22,AB-,Police Constable,PC,2011-11-17,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000320,331474,Ansh Chandran,Female,1971-01-30,O+,Police Constable,PC,2012-02-29,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000321,484824,Urmi Ganguly,Male,2003-10-01,B+,Police Constable,PC,2023-04-23,Ballari,Kampli,Kurugod PS,KURUGOD_PS
EMP000322,100511,Pranit Dayal,Male,1998-11-07,B+,Police Inspector,PI,2006-03-29,Ballari,Siruguppa,Gadiganur PS,GADIGANUR_PS
EMP000323,681605,Patrick Bawa,Female,1987-06-12,O-,Police Sub Inspector,PSI,2001-08-14,Ballari,Siruguppa,Gadiganur PS,GADIGANUR_PS
EMP000324,652727,Ansh Koshy,Male,1996-01-17,A-,Police Constable,PC,2006-04-19,Ballari,Siruguppa,Gadiganur PS,GADIGANUR_PS
EMP000325,742255,Zehaan Walla,Female,1973-11-25,B-,Head Constable,HC,2001-03-17,Ballari,Siruguppa,Gadiganur PS,GADIGANUR_PS
EMP000326,312914,Sachi Oza,Female,1969-07-15,B-,Head Constable,HC,2020-11-09,Ballari,Siruguppa,Gadiganur PS,GADIGANUR_PS
EMP000327,134615,Dipta Swaminathan,Male,2000-11-20,A+,Deputy Superintendent of Police,DySP,2009-06-12,Ballari,Siruguppa,Gadiganur PS,GADIGANUR_PS
EMP000328,301521,Aadi Rattan,Male,1978-06-01,AB+,Police Inspector,PI,2023-10-06,Ballari,Siruguppa,Gadiganur PS,GADIGANUR_PS
EMP000329,735385,Zilmil Srinivasan,Female,1968-12-02,O+,Head Constable,HC,2019-04-02,Ballari,Siruguppa,Gadiganur PS,GADIGANUR_PS
EMP000330,576210,Farhan Borah,Male,1997-12-17,O+,Police Constable,PC,2009-01-06,Ballari,Siruguppa,Gadiganur PS,GADIGANUR_PS
